LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
EA19,LTINT,TOT,PC_PA,M,1993-10,7.3615,
EA19,LTINT,TOT,PC_PA,M,1993-11,7.3806,
EA19,LTINT,TOT,PC_PA,M,1993-12,7.1853,
EA19,LTINT,TOT,PC_PA,M,1994-01,6.69,
EA19,LTINT,TOT,PC_PA,M,1994-02,6.88,
EA19,LTINT,TOT,PC_PA,M,1994-03,7.35,
EA19,LTINT,TOT,PC_PA,M,1994-04,7.46,
EA19,LTINT,TOT,PC_PA,M,1994-05,7.75,
EA19,LTINT,TOT,PC_PA,M,1994-06,8.37,
EA19,LTINT,TOT,PC_PA,M,1994-07,8.39,
EA19,LTINT,TOT,PC_PA,M,1994-08,8.68,
EA19,LTINT,TOT,PC_PA,M,1994-09,9.12,
EA19,LTINT,TOT,PC_PA,M,1994-10,9.16,
EA19,LTINT,TOT,PC_PA,M,1994-11,9.12,
EA19,LTINT,TOT,PC_PA,M,1994-12,9.14,
EA19,LTINT,TOT,PC_PA,M,1995-01,9.34,
EA19,LTINT,TOT,PC_PA,M,1995-02,9.19,
EA19,LTINT,TOT,PC_PA,M,1995-03,9.43,
EA19,LTINT,TOT,PC_PA,M,1995-04,9.26,
EA19,LTINT,TOT,PC_PA,M,1995-05,8.78,
EA19,LTINT,TOT,PC_PA,M,1995-06,8.75,
EA19,LTINT,TOT,PC_PA,M,1995-07,8.71,
EA19,LTINT,TOT,PC_PA,M,1995-08,8.47,
EA19,LTINT,TOT,PC_PA,M,1995-09,8.36,
EA19,LTINT,TOT,PC_PA,M,1995-10,8.48,
EA19,LTINT,TOT,PC_PA,M,1995-11,8.16,
EA19,LTINT,TOT,PC_PA,M,1995-12,7.82,
EA19,LTINT,TOT,PC_PA,M,1996-01,7.44,
EA19,LTINT,TOT,PC_PA,M,1996-02,7.66,
EA19,LTINT,TOT,PC_PA,M,1996-03,7.83,
EA19,LTINT,TOT,PC_PA,M,1996-04,7.62,
EA19,LTINT,TOT,PC_PA,M,1996-05,7.48,
EA19,LTINT,TOT,PC_PA,M,1996-06,7.51,
EA19,LTINT,TOT,PC_PA,M,1996-07,7.39,
EA19,LTINT,TOT,PC_PA,M,1996-08,7.31,
EA19,LTINT,TOT,PC_PA,M,1996-09,7.13,
EA19,LTINT,TOT,PC_PA,M,1996-10,6.68,
EA19,LTINT,TOT,PC_PA,M,1996-11,6.43,
EA19,LTINT,TOT,PC_PA,M,1996-12,6.31,
EA19,LTINT,TOT,PC_PA,M,1997-01,6.23,
EA19,LTINT,TOT,PC_PA,M,1997-02,6.06,
EA19,LTINT,TOT,PC_PA,M,1997-03,6.32,
EA19,LTINT,TOT,PC_PA,M,1997-04,6.39,
EA19,LTINT,TOT,PC_PA,M,1997-05,6.18,
EA19,LTINT,TOT,PC_PA,M,1997-06,6.09,
EA19,LTINT,TOT,PC_PA,M,1997-07,5.83,
EA19,LTINT,TOT,PC_PA,M,1997-08,5.94,
EA19,LTINT,TOT,PC_PA,M,1997-09,5.66,
EA19,LTINT,TOT,PC_PA,M,1997-10,5.75,
EA19,LTINT,TOT,PC_PA,M,1997-11,5.59,
EA19,LTINT,TOT,PC_PA,M,1997-12,5.46,
EA19,LTINT,TOT,PC_PA,M,1998-01,5.22,
EA19,LTINT,TOT,PC_PA,M,1998-02,5.12,
EA19,LTINT,TOT,PC_PA,M,1998-03,5.01,
EA19,LTINT,TOT,PC_PA,M,1998-04,5,
EA19,LTINT,TOT,PC_PA,M,1998-05,5.06,
EA19,LTINT,TOT,PC_PA,M,1998-06,4.91,
EA19,LTINT,TOT,PC_PA,M,1998-07,4.82,
EA19,LTINT,TOT,PC_PA,M,1998-08,4.59,
EA19,LTINT,TOT,PC_PA,M,1998-09,4.27,
EA19,LTINT,TOT,PC_PA,M,1998-10,4.25,
EA19,LTINT,TOT,PC_PA,M,1998-11,4.24,
EA19,LTINT,TOT,PC_PA,M,1998-12,3.95,
EA19,LTINT,TOT,PC_PA,M,1999-01,3.822,
EA19,LTINT,TOT,PC_PA,M,1999-02,3.9742,
EA19,LTINT,TOT,PC_PA,M,1999-03,4.181,
EA19,LTINT,TOT,PC_PA,M,1999-04,4.0407,
EA19,LTINT,TOT,PC_PA,M,1999-05,4.2049,
EA19,LTINT,TOT,PC_PA,M,1999-06,4.5267,
EA19,LTINT,TOT,PC_PA,M,1999-07,4.8562,
EA19,LTINT,TOT,PC_PA,M,1999-08,5.0606,
EA19,LTINT,TOT,PC_PA,M,1999-09,5.2353,
EA19,LTINT,TOT,PC_PA,M,1999-10,5.4716,
EA19,LTINT,TOT,PC_PA,M,1999-11,5.1842,
EA19,LTINT,TOT,PC_PA,M,1999-12,5.3044,
EA19,LTINT,TOT,PC_PA,M,2000-01,5.6985,
EA19,LTINT,TOT,PC_PA,M,2000-02,5.6636,
EA19,LTINT,TOT,PC_PA,M,2000-03,5.4906,
EA19,LTINT,TOT,PC_PA,M,2000-04,5.4138,
EA19,LTINT,TOT,PC_PA,M,2000-05,5.5155,
EA19,LTINT,TOT,PC_PA,M,2000-06,5.3454,
EA19,LTINT,TOT,PC_PA,M,2000-07,5.4537,
EA19,LTINT,TOT,PC_PA,M,2000-08,5.3982,
EA19,LTINT,TOT,PC_PA,M,2000-09,5.4672,
EA19,LTINT,TOT,PC_PA,M,2000-10,5.4163,
EA19,LTINT,TOT,PC_PA,M,2000-11,5.3357,
EA19,LTINT,TOT,PC_PA,M,2000-12,5.068,
EA19,LTINT,TOT,PC_PA,M,2001-01,5.0082,
EA19,LTINT,TOT,PC_PA,M,2001-02,5.0211,
EA19,LTINT,TOT,PC_PA,M,2001-03,4.9381,
EA19,LTINT,TOT,PC_PA,M,2001-04,5.1014,
EA19,LTINT,TOT,PC_PA,M,2001-05,5.2625,
EA19,LTINT,TOT,PC_PA,M,2001-06,5.2083,
EA19,LTINT,TOT,PC_PA,M,2001-07,5.25,
EA19,LTINT,TOT,PC_PA,M,2001-08,5.0582,
EA19,LTINT,TOT,PC_PA,M,2001-09,5.0374,
EA19,LTINT,TOT,PC_PA,M,2001-10,4.8169,
EA19,LTINT,TOT,PC_PA,M,2001-11,4.6667,
EA19,LTINT,TOT,PC_PA,M,2001-12,4.9588,
EA19,LTINT,TOT,PC_PA,M,2002-01,5.0229,
EA19,LTINT,TOT,PC_PA,M,2002-02,5.0661,
EA19,LTINT,TOT,PC_PA,M,2002-03,5.3165,
EA19,LTINT,TOT,PC_PA,M,2002-04,5.2972,
EA19,LTINT,TOT,PC_PA,M,2002-05,5.3031,
EA19,LTINT,TOT,PC_PA,M,2002-06,5.1649,
EA19,LTINT,TOT,PC_PA,M,2002-07,5.0274,
EA19,LTINT,TOT,PC_PA,M,2002-08,4.7311,
EA19,LTINT,TOT,PC_PA,M,2002-09,4.5233,
EA19,LTINT,TOT,PC_PA,M,2002-10,4.6235,
EA19,LTINT,TOT,PC_PA,M,2002-11,4.5924,
EA19,LTINT,TOT,PC_PA,M,2002-12,4.4065,
EA19,LTINT,TOT,PC_PA,M,2003-01,4.2703,
EA19,LTINT,TOT,PC_PA,M,2003-02,4.0608,
EA19,LTINT,TOT,PC_PA,M,2003-03,4.1272,
EA19,LTINT,TOT,PC_PA,M,2003-04,4.2289,
EA19,LTINT,TOT,PC_PA,M,2003-05,3.9187,
EA19,LTINT,TOT,PC_PA,M,2003-06,3.7233,
EA19,LTINT,TOT,PC_PA,M,2003-07,4.0626,
EA19,LTINT,TOT,PC_PA,M,2003-08,4.2047,
EA19,LTINT,TOT,PC_PA,M,2003-09,4.2319,
EA19,LTINT,TOT,PC_PA,M,2003-10,4.3081,
EA19,LTINT,TOT,PC_PA,M,2003-11,4.4378,
EA19,LTINT,TOT,PC_PA,M,2003-12,4.356,
EA19,LTINT,TOT,PC_PA,M,2004-01,4.2567,
EA19,LTINT,TOT,PC_PA,M,2004-02,4.1833,
EA19,LTINT,TOT,PC_PA,M,2004-03,4.0194,
EA19,LTINT,TOT,PC_PA,M,2004-04,4.2424,
EA19,LTINT,TOT,PC_PA,M,2004-05,4.3862,
EA19,LTINT,TOT,PC_PA,M,2004-06,4.4426,
EA19,LTINT,TOT,PC_PA,M,2004-07,4.3396,
EA19,LTINT,TOT,PC_PA,M,2004-08,4.1679,
EA19,LTINT,TOT,PC_PA,M,2004-09,4.114,
EA19,LTINT,TOT,PC_PA,M,2004-10,3.9794,
EA19,LTINT,TOT,PC_PA,M,2004-11,3.8687,
EA19,LTINT,TOT,PC_PA,M,2004-12,3.6893,
EA19,LTINT,TOT,PC_PA,M,2005-01,3.6336,
EA19,LTINT,TOT,PC_PA,M,2005-02,3.6153,
EA19,LTINT,TOT,PC_PA,M,2005-03,3.7625,
EA19,LTINT,TOT,PC_PA,M,2005-04,3.5709,
EA19,LTINT,TOT,PC_PA,M,2005-05,3.4074,
EA19,LTINT,TOT,PC_PA,M,2005-06,3.2541,
EA19,LTINT,TOT,PC_PA,M,2005-07,3.316,
EA19,LTINT,TOT,PC_PA,M,2005-08,3.3155,
EA19,LTINT,TOT,PC_PA,M,2005-09,3.1555,
EA19,LTINT,TOT,PC_PA,M,2005-10,3.3234,
EA19,LTINT,TOT,PC_PA,M,2005-11,3.5273,
EA19,LTINT,TOT,PC_PA,M,2005-12,3.409,
EA19,LTINT,TOT,PC_PA,M,2006-01,3.3927,
EA19,LTINT,TOT,PC_PA,M,2006-02,3.551,
EA19,LTINT,TOT,PC_PA,M,2006-03,3.7312,
EA19,LTINT,TOT,PC_PA,M,2006-04,4.0116,
EA19,LTINT,TOT,PC_PA,M,2006-05,4.0603,
EA19,LTINT,TOT,PC_PA,M,2006-06,4.0751,
EA19,LTINT,TOT,PC_PA,M,2006-07,4.0963,
EA19,LTINT,TOT,PC_PA,M,2006-08,3.9682,
EA19,LTINT,TOT,PC_PA,M,2006-09,3.8398,
EA19,LTINT,TOT,PC_PA,M,2006-10,3.8813,
EA19,LTINT,TOT,PC_PA,M,2006-11,3.8041,
EA19,LTINT,TOT,PC_PA,M,2006-12,3.9026,
EA19,LTINT,TOT,PC_PA,M,2007-01,4.1028,
EA19,LTINT,TOT,PC_PA,M,2007-02,4.1175,
EA19,LTINT,TOT,PC_PA,M,2007-03,4.0227,
EA19,LTINT,TOT,PC_PA,M,2007-04,4.2459,
EA19,LTINT,TOT,PC_PA,M,2007-05,4.3731,
EA19,LTINT,TOT,PC_PA,M,2007-06,4.6608,
EA19,LTINT,TOT,PC_PA,M,2007-07,4.6284,
EA19,LTINT,TOT,PC_PA,M,2007-08,4.4263,
EA19,LTINT,TOT,PC_PA,M,2007-09,4.3694,
EA19,LTINT,TOT,PC_PA,M,2007-10,4.4002,
EA19,LTINT,TOT,PC_PA,M,2007-11,4.2515,
EA19,LTINT,TOT,PC_PA,M,2007-12,4.3818,
EA19,LTINT,TOT,PC_PA,M,2008-01,4.2317,
EA19,LTINT,TOT,PC_PA,M,2008-02,4.1394,
EA19,LTINT,TOT,PC_PA,M,2008-03,4.0705,
EA19,LTINT,TOT,PC_PA,M,2008-04,4.2827,
EA19,LTINT,TOT,PC_PA,M,2008-05,4.4233,
EA19,LTINT,TOT,PC_PA,M,2008-06,4.8093,
EA19,LTINT,TOT,PC_PA,M,2008-07,4.8145,
EA19,LTINT,TOT,PC_PA,M,2008-08,4.496,
EA19,LTINT,TOT,PC_PA,M,2008-09,4.5043,
EA19,LTINT,TOT,PC_PA,M,2008-10,4.4158,
EA19,LTINT,TOT,PC_PA,M,2008-11,4.1964,
EA19,LTINT,TOT,PC_PA,M,2008-12,3.8881,
EA19,LTINT,TOT,PC_PA,M,2009-01,4.1037,
EA19,LTINT,TOT,PC_PA,M,2009-02,4.1962,
EA19,LTINT,TOT,PC_PA,M,2009-03,4.142,
EA19,LTINT,TOT,PC_PA,M,2009-04,4.0879,
EA19,LTINT,TOT,PC_PA,M,2009-05,4.134,
EA19,LTINT,TOT,PC_PA,M,2009-06,4.3237,
EA19,LTINT,TOT,PC_PA,M,2009-07,4.0889,
EA19,LTINT,TOT,PC_PA,M,2009-08,3.89,
EA19,LTINT,TOT,PC_PA,M,2009-09,3.8669,
EA19,LTINT,TOT,PC_PA,M,2009-10,3.8036,
EA19,LTINT,TOT,PC_PA,M,2009-11,3.8368,
EA19,LTINT,TOT,PC_PA,M,2009-12,3.8718,
EA19,LTINT,TOT,PC_PA,M,2010-01,4.1012,
EA19,LTINT,TOT,PC_PA,M,2010-02,4.1068,
EA19,LTINT,TOT,PC_PA,M,2010-03,3.9852,
EA19,LTINT,TOT,PC_PA,M,2010-04,4.1533,
EA19,LTINT,TOT,PC_PA,M,2010-05,3.6821,
EA19,LTINT,TOT,PC_PA,M,2010-06,3.6894,
EA19,LTINT,TOT,PC_PA,M,2010-07,3.6136,
EA19,LTINT,TOT,PC_PA,M,2010-08,3.437,
EA19,LTINT,TOT,PC_PA,M,2010-09,3.4933,
EA19,LTINT,TOT,PC_PA,M,2010-10,3.3306,
EA19,LTINT,TOT,PC_PA,M,2010-11,3.7209,
EA19,LTINT,TOT,PC_PA,M,2010-12,4.0696,
EA19,LTINT,TOT,PC_PA,M,2011-01,3.9391,
EA19,LTINT,TOT,PC_PA,M,2011-02,4.4787,
EA19,LTINT,TOT,PC_PA,M,2011-03,4.4907,
EA19,LTINT,TOT,PC_PA,M,2011-04,4.6606,
EA19,LTINT,TOT,PC_PA,M,2011-05,4.3691,
EA19,LTINT,TOT,PC_PA,M,2011-06,4.3783,
EA19,LTINT,TOT,PC_PA,M,2011-07,4.6034,
EA19,LTINT,TOT,PC_PA,M,2011-08,4.2081,
EA19,LTINT,TOT,PC_PA,M,2011-09,4.038,
EA19,LTINT,TOT,PC_PA,M,2011-10,4.0786,
EA19,LTINT,TOT,PC_PA,M,2011-11,4.3943,
EA19,LTINT,TOT,PC_PA,M,2011-12,4.0932,
EA19,LTINT,TOT,PC_PA,M,2012-01,3.906,
EA19,LTINT,TOT,PC_PA,M,2012-02,3.7461,
EA19,LTINT,TOT,PC_PA,M,2012-03,3.2821,
EA19,LTINT,TOT,PC_PA,M,2012-04,3.3809,
EA19,LTINT,TOT,PC_PA,M,2012-05,3.527,
EA19,LTINT,TOT,PC_PA,M,2012-06,3.4056,
EA19,LTINT,TOT,PC_PA,M,2012-07,3.2481,
EA19,LTINT,TOT,PC_PA,M,2012-08,3.0094,
EA19,LTINT,TOT,PC_PA,M,2012-09,2.4178,
EA19,LTINT,TOT,PC_PA,M,2012-10,2.3055,
EA19,LTINT,TOT,PC_PA,M,2012-11,2.2467,
EA19,LTINT,TOT,PC_PA,M,2012-12,2.099,
EA19,LTINT,TOT,PC_PA,M,2013-01,2.393,
EA19,LTINT,TOT,PC_PA,M,2013-02,2.8582,
EA19,LTINT,TOT,PC_PA,M,2013-03,3.0276,
EA19,LTINT,TOT,PC_PA,M,2013-04,2.8552,
EA19,LTINT,TOT,PC_PA,M,2013-05,2.6856,
EA19,LTINT,TOT,PC_PA,M,2013-06,3.0709,
EA19,LTINT,TOT,PC_PA,M,2013-07,3.1011,
EA19,LTINT,TOT,PC_PA,M,2013-08,3.0967,
EA19,LTINT,TOT,PC_PA,M,2013-09,3.407,
EA19,LTINT,TOT,PC_PA,M,2013-10,3.1626,
EA19,LTINT,TOT,PC_PA,M,2013-11,3.1712,
EA19,LTINT,TOT,PC_PA,M,2013-12,3.3132,
EA19,LTINT,TOT,PC_PA,M,2014-01,3.2124,
EA19,LTINT,TOT,PC_PA,M,2014-02,3.0887,
EA19,LTINT,TOT,PC_PA,M,2014-03,2.8865,
EA19,LTINT,TOT,PC_PA,M,2014-04,2.6103,
EA19,LTINT,TOT,PC_PA,M,2014-05,2.555,
EA19,LTINT,TOT,PC_PA,M,2014-06,2.2757,
EA19,LTINT,TOT,PC_PA,M,2014-07,2.1583,
EA19,LTINT,TOT,PC_PA,M,2014-08,1.9899,
EA19,LTINT,TOT,PC_PA,M,2014-09,1.8485,
EA19,LTINT,TOT,PC_PA,M,2014-10,1.6899,
EA19,LTINT,TOT,PC_PA,M,2014-11,1.6171,
EA19,LTINT,TOT,PC_PA,M,2014-12,1.4475,
EA19,LTINT,TOT,PC_PA,M,2015-01,1.2678,
EA19,LTINT,TOT,PC_PA,M,2015-02,1.2107,
EA19,LTINT,TOT,PC_PA,M,2015-03,0.952,
EA19,LTINT,TOT,PC_PA,M,2015-04,0.8509,
EA19,LTINT,TOT,PC_PA,M,2015-05,1.3326,
EA19,LTINT,TOT,PC_PA,M,2015-06,1.6651,
EA19,LTINT,TOT,PC_PA,M,2015-07,1.5286,
EA19,LTINT,TOT,PC_PA,M,2015-08,1.3923,
EA19,LTINT,TOT,PC_PA,M,2015-09,1.4809,
EA19,LTINT,TOT,PC_PA,M,2015-10,1.2032,
EA19,LTINT,TOT,PC_PA,M,2015-11,1.1532,
EA19,LTINT,TOT,PC_PA,M,2015-12,1.1933,
EA19,LTINT,TOT,PC_PA,M,2016-01,1.1129,
EA19,LTINT,TOT,PC_PA,M,2016-02,1.0397,
EA19,LTINT,TOT,PC_PA,M,2016-03,0.9306,
EA19,LTINT,TOT,PC_PA,M,2016-04,0.9614,
EA19,LTINT,TOT,PC_PA,M,2016-05,0.971,
EA19,LTINT,TOT,PC_PA,M,2016-06,0.883,
EA19,LTINT,TOT,PC_PA,M,2016-07,0.6209,
EA19,LTINT,TOT,PC_PA,M,2016-08,0.6133,
EA19,LTINT,TOT,PC_PA,M,2016-09,0.7341,
EA19,LTINT,TOT,PC_PA,M,2016-10,0.7703,
EA19,LTINT,TOT,PC_PA,M,2016-11,1.2307,
EA19,LTINT,TOT,PC_PA,M,2016-12,1.2851,
EA19,LTINT,TOT,PC_PA,M,2017-01,1.3088,
EA19,LTINT,TOT,PC_PA,M,2017-02,1.4378,
EA19,LTINT,TOT,PC_PA,M,2017-03,1.4543,
EA19,LTINT,TOT,PC_PA,M,2017-04,1.2598,
EA19,LTINT,TOT,PC_PA,M,2017-05,1.1732,
EA19,LTINT,TOT,PC_PA,M,2017-06,1.0706,
EA19,LTINT,TOT,PC_PA,M,2017-07,1.2068,
EA19,LTINT,TOT,PC_PA,M,2017-08,1.0441,
EA19,LTINT,TOT,PC_PA,M,2017-09,1.1149,
EA19,LTINT,TOT,PC_PA,M,2017-10,1.1489,
EA19,LTINT,TOT,PC_PA,M,2017-11,0.9467,
EA19,LTINT,TOT,PC_PA,M,2017-12,0.8786,
EA19,LTINT,TOT,PC_PA,M,2018-01,1.0321,
EA19,LTINT,TOT,PC_PA,M,2018-02,1.2695,
EA19,LTINT,TOT,PC_PA,M,2018-03,1.1688,
EA19,LTINT,TOT,PC_PA,M,2018-04,1.1261,
EA19,LTINT,TOT,PC_PA,M,2018-05,1.2344,
EA19,LTINT,TOT,PC_PA,M,2018-06,1.2885,
EA19,LTINT,TOT,PC_PA,M,2018-07,1.1986,
EA19,LTINT,TOT,PC_PA,M,2018-08,1.3656,
EA19,LTINT,TOT,PC_PA,M,2018-09,1.32,
EA19,LTINT,TOT,PC_PA,M,2018-10,1.5554,
EA19,LTINT,TOT,PC_PA,M,2018-11,1.4058,
EA19,LTINT,TOT,PC_PA,M,2018-12,1.2121,
EA19,LTINT,TOT,PC_PA,M,2019-01,1.2022,
EA19,LTINT,TOT,PC_PA,M,2019-02,1.1199,
EA19,LTINT,TOT,PC_PA,M,2019-03,0.9908,
EA19,LTINT,TOT,PC_PA,M,2019-04,0.951,
EA19,LTINT,TOT,PC_PA,M,2019-05,0.8711,
EA19,LTINT,TOT,PC_PA,M,2019-06,0.574,
EA19,LTINT,TOT,PC_PA,M,2019-07,0.3569,
EA19,LTINT,TOT,PC_PA,M,2019-08,0.0992,
EA19,LTINT,TOT,PC_PA,M,2019-09,0.0478,
EA19,LTINT,TOT,PC_PA,M,2019-10,0.1325,
EA19,LTINT,TOT,PC_PA,M,2019-11,0.3016,
EA19,LTINT,TOT,PC_PA,M,2019-12,0.3662,
EA19,LTINT,TOT,PC_PA,M,2020-01,0.3162,
EA19,LTINT,TOT,PC_PA,M,2020-02,0.1333,
EA19,LTINT,TOT,PC_PA,M,2020-03,0.3682,
EA19,LTINT,TOT,PC_PA,M,2020-04,0.5538,
EA19,LTINT,TOT,PC_PA,M,2020-05,0.4784,
EA19,LTINT,TOT,PC_PA,M,2020-06,0.3505,
EA19,LTINT,TOT,PC_PA,M,2020-07,0.2207,
EA19,LTINT,TOT,PC_PA,M,2020-08,0.1605,
EA19,LTINT,TOT,PC_PA,M,2020-09,0.123,
EA19,LTINT,TOT,PC_PA,M,2020-10,0.0005,
EA19,LTINT,TOT,PC_PA,M,2020-11,-0.0553,
EA19,LTINT,TOT,PC_PA,M,2020-12,-0.0915,
EA19,LTINT,TOT,PC_PA,M,2021-01,-0.0636,
EA19,LTINT,TOT,PC_PA,M,2021-02,0.0643,
EA19,LTINT,TOT,PC_PA,M,2021-03,0.1479,
EA19,LTINT,TOT,PC_PA,M,2021-04,0.2051,
EA19,LTINT,TOT,PC_PA,M,2021-05,0.377,
EA19,LTINT,TOT,PC_PA,M,2021-06,0.3039,
EA19,LTINT,TOT,PC_PA,M,2021-07,0.164,
EA19,LTINT,TOT,PC_PA,M,2021-08,0.0598,
EA19,LTINT,TOT,PC_PA,M,2021-09,0.1967,
EA19,LTINT,TOT,PC_PA,M,2021-10,0.3523,
EA19,LTINT,TOT,PC_PA,M,2021-11,0.3123,
EA19,LTINT,TOT,PC_PA,M,2021-12,0.2791,
EA19,LTINT,TOT,PC_PA,M,2022-01,0.534,
EA19,LTINT,TOT,PC_PA,M,2022-02,0.9442,
EA19,LTINT,TOT,PC_PA,M,2022-03,1.0542,
EA19,LTINT,TOT,PC_PA,M,2022-04,1.5682,
EA19,LTINT,TOT,PC_PA,M,2022-05,1.8742,
EA19,LTINT,TOT,PC_PA,M,2022-06,2.4373,
EA19,LTINT,TOT,PC_PA,M,2022-07,2.0925,
EA19,LTINT,TOT,PC_PA,M,2022-08,2.0582,
EA19,LTINT,TOT,PC_PA,M,2022-09,2.8138,
EA19,LTINT,TOT,PC_PA,M,2022-10,3.185,
EA19,LTINT,TOT,PC_PA,M,2022-11,2.9341,
EA19,LTINT,TOT,PC_PA,M,2022-12,3.0002,
EA19,LTINT,TOT,PC_PA,M,2023-01,3.0442,
EA19,LTINT,TOT,PC_PA,M,2023-02,3.223,
EA19,LTINT,TOT,PC_PA,M,2023-03,3.2328,
EA19,LTINT,TOT,PC_PA,M,2023-04,3.1929,
EA19,LTINT,TOT,PC_PA,M,2023-05,3.2059,
